balloon_id,latitude,longitude,altitude,speed_kmh,direction_deg,speed_kmh_1h,speed_kmh_2h,speed_kmh_4h,speed_kmh_5h,speed_kmh_6h,speed_kmh_7h,speed_kmh_12h,speed_kmh_13h,speed_kmh_15h,direction_deg_1h,direction_deg_2h,direction_deg_4h,direction_deg_5h,direction_deg_6h,direction_deg_7h,direction_deg_12h,direction_deg_13h,direction_deg_15h,wind_speed,wind_direction,predicted_speed_kmh,predicted_direction_deg
balloon_850,41.24732539730973,178.79753565572872,12.730759708327836,18.30065094091375,252.04791821475632,18.30065094091375,108.65572999445256,105.14804859384232,101.3939653080036,98.86906715984476,96.31341045446896,88.12323561623585,80.0828712506382,75.97959173557324,252.04791821475632,252.9166060008174,255.34054126393283,257.0085349513041,258.5089313741632,260.0136951740333,266.16827404597376,270.3498494653206,273.5188625218824,43.56,279,18.286474923059906,251.95382347159244
balloon_851,30.52551545441621,80.03630645660395,2.9741496103424083,28.739436747056796,114.82446558862216,28.739436747056796,175.69024737870066,181.9549838273625,187.299431488961,191.04318988512355,193.92974189530443,201.22409173170348,206.58888838127567,208.46200584991865,114.82446558862216,115.5317462490366,117.9919051819562,121.21575063508294,123.20016579257153,125.12892000095168,129.91964055293357,136.99761639456392,139.6902895428493,10.692,230,28.706594459550764,114.91041134053461
balloon_852,50.11060758531243,32.18396699508508,21.881309600083533,13.32630309190768,266.55180406563017,13.32630309190768,79.836208474387,79.78534873242339,79.87597634550164,79.89469358258366,79.69589941993166,79.8359597819574,79.73940054413252,79.88073489004924,266.55180406563017,267.2987028894927,266.74885994791964,265.2612184715119,264.5346627839149,263.62379818210377,261.8130365724214,256.15365011054195,253.98835712306163,7.56,336,13.316602473854738,266.4540790516676
balloon_853,-30.39198984718244,82.76879519517881,2.202659535730378,31.055277419133496,100.10380180670307,31.055277419133496,185.2551536848821,181.6016756916437,177.2478316334458,174.43634455966858,171.23580066171422,160.20751901075565,148.19335470320712,141.8050620542499,100.10380180670307,99.96372963172767,99.0421319221386,97.23441047449388,96.56164875014916,95.93456210071032,96.59813720603648,94.50091243879116,95.3281349442998,44.244,45,31.0347395912282,100.07852831961996
balloon_854,-74.57532790949227,74.854249354513,13.303420642064392,20.951907584517997,243.1619824137229,20.951907584517997,125.94850684592326,126.45162719354146,126.5795822255728,126.44085421416248,125.8557105304892,122.14665998472958,119.07975361813996,116.10048542554082,243.1619824137229,246.17925481747977,256.65712417874704,272.0038373970842,281.1114965228287,290.01318197048545,308.68720748272136,336.6675707772705,345.62508824956603,31.392000000000003,68,20.91002448697158,243.1830798795368
balloon_855,-23.402735631642123,76.41681869684038,21.977825424642138,9.015412005295993,119.16551427855848,9.015412005295993,55.780421634233555,62.06826551724129,71.1991661796834,78.08846629744257,85.63673945894931,109.1632357768202,133.09136237942624,144.70024113284006,119.16551427855848,125.13823217213589,138.54601805212576,148.45845520519464,153.6729628453777,157.89280568752497,165.82424018467145,169.5117294648719,170.39783224234827,23.184,287,9.067912956187012,119.70029881664182
balloon_856,-9.664726767822376,-156.51487748517158,2.025637696762992,40.67302706757557,240.21434368028963,40.67302706757557,241.23773866268544,233.37657581652644,224.81210484797313,218.4963539085104,212.3488010558368,191.4114606599408,169.41630432705563,157.9360258467573,240.21434368028963,240.30662459930653,240.89174059450025,242.0816397644408,242.8711048538832,243.85832884473305,246.5317898306916,252.324527026262,255.17391080799212,28.224,357,40.59182322134524,240.2468041839439
balloon_857,62.75316898303829,76.57073744855089,5.122829361490403,9.25341610014063,104.50453542616566,9.25341610014063,55.86673505299296,55.79595733745157,55.71673301758299,55.88659934717475,55.84164148221176,55.817591694691274,55.72866462294179,55.77803706480143,104.50453542616566,105.73065979139692,106.5945858123223,108.4205069077397,109.43478733538969,110.16642475599656,110.84198146192044,114.67084404114404,115.47217701509186,35.928000000000004,158,9.252581319101598,104.57603266502615
balloon_858,-17.998230922033386,-119.68193041737256,20.220739856255435,17.987619162937246,103.54637016393974,17.987619162937246,119.9837009334158,149.56223014586476,178.98662978184575,198.4972769825683,217.30746161493252,271.8593501940255,323.54776349622443,347.57578939063154,103.54637016393974,102.35606539659112,99.57424165296942,97.5003797214968,96.55669239539014,95.93855933936165,96.42379425378044,94.14264434653882,94.7082704291754,22.968,116,18.0064813836202,103.81933462300803
balloon_859,-30.95473270648172,-114.22022145179449,12.339127221472642,36.85500931596513,214.45411921707313,36.85500931596513,216.54492602796225,205.43806822781303,193.83734898806375,185.9201876764403,177.93793241779653,153.24362486859377,128.9479145464811,117.03618825314602,214.45411921707313,215.3202784020806,217.77394800014213,221.28403514731775,223.534125374174,225.88616861301264,232.0701019601961,243.9653002228431,249.30678145278537,8.064000000000002,50,36.77562112127317,214.60300667177
balloon_860,-17.102087980387868,-157.86762495849138,11.91167875750639,26.431923052554342,85.25347411347695,26.431923052554342,159.40541457252908,161.18673668391506,162.67264635716117,163.3969038224784,163.75645726459618,163.78046883088533,162.36978753421528,160.7492822201295,85.25347411347695,85.48264329180597,85.4909052582538,85.04138528258761,84.79852704762033,84.5959687748499,84.76065229519162,83.06692873659858,82.89957595865826,19.872,302,26.434836109492142,85.2514021042994
balloon_861,-69.46374047947067,137.65967012683782,7.149374962093294,8.365325767738534,117.92426282195322,8.365325767738534,51.00895795791076,51.14931627245885,51.39760744089815,51.46128055704838,51.7142177754532,52.281841050590856,52.982711808260355,53.575466945952435,117.92426282195322,119.09769805492544,119.69770189233162,119.27931738149516,119.18429219350162,119.36876960414132,122.01647725429711,119.68912099213104,120.6117252912308,41.25600000000001,53,8.319086893611889,117.73520667795185
balloon_862,21.570786192402117,-14.574960761369214,5.874252512117496,45.08141215649481,320.5770221257391,45.08141215649481,262.9281881704062,242.83631210269465,222.58414849016856,209.19548106679548,195.8283188954848,155.77558169132448,118.68948227641772,101.86671607342272,320.5770221257391,319.25805422243974,314.9331318308576,309.7237331587532,306.33695065130246,302.877865283252,293.31748410652375,277.4971850320098,269.1704233288773,18.36,38,45.05711428869069,320.4177396506153
balloon_863,-37.53649117066464,39.50889851576504,4.392096777311197,8.279886594562546,135.9318398295208,8.279886594562546,50.957483907962654,51.091833330167056,50.94955454138954,50.75391778286376,50.718396921070074,49.790009597652734,48.68079916331212,47.76189680629685,135.9318398295208,136.2490748217284,136.23929003021385,135.96537401515184,135.86369289165646,136.07417717034843,136.5790654465261,136.593166485878,136.76169910136616,26.784,273,8.290743512747156,136.16106326725975
balloon_864,-33.184370113215984,129.86629741554387,17.300415003860103,32.60317906382717,187.10380552294907,32.60317906382717,201.69470934171065,219.21626685934632,236.11885713391916,247.14213872287203,257.60901573016776,286.9371289915338,313.36543127453973,324.9625404190062,187.10380552294907,188.03671437753968,189.802932076582,191.5685777303459,192.53285481489235,193.44590371957176,194.5850961036769,199.2660581628797,200.42594731941236,18.972,116,32.750437257813275,187.3048824045445
balloon_865,-35.957005548353145,116.43190993203604,3.700527713997529,43.37993014725155,50.84795302880008,43.37993014725155,252.1772654306212,230.31731243289863,207.43672008483676,191.80209326949932,175.92492753092438,126.81675949338327,79.05105540058804,58.77067049944415,50.84795302880008,50.98139772721885,50.622118216686715,48.96642854697694,48.06649603443583,46.910312886335646,41.912478221755975,27.156181110869397,11.030191703377568,45.324,118,43.257059682517045,50.855744693432555
balloon_866,-26.3875492962929,-142.93569817698608,9.000862515630917,20.211738017146267,235.6640833146957,20.211738017146267,124.28578298490542,131.6199179476229,139.33502467001634,144.56464882426735,149.25949125694,161.3514562122984,174.07082957991645,178.464800179253,235.6640833146957,231.58935755645803,221.7136083452711,212.82126286456952,206.96206847640096,201.26379794467096,184.73717705596513,170.22038497033122,163.11449905116842,13.932,301,20.223430555594064,235.025841074945
balloon_867,45.77189637212279,-36.24247508751255,20.976808336095193,16.22931315888908,132.27056917381702,16.22931315888908,97.949672314508,98.92236863902724,99.64515583577617,100.18157071062248,100.60323926018376,100.96648225875988,101.0238363054571,100.44683861503022,132.27056917381702,132.67586095751352,133.29592040295313,134.27350262462653,134.52046644907574,134.60720663359126,132.93067825284527,132.74466354605772,131.2802796101373,59.976,276,16.224651360182573,132.04907814625665
balloon_868,-36.10632099789055,-44.57879555772177,5.006946244360423,13.920645495369504,41.3209967498201,13.920645495369504,82.47976133482062,81.34343267455472,80.16764579136677,79.47452542100437,78.86912539350907,77.58068571385377,77.23437022923353,77.51592452866781,41.3209967498201,40.72337778235374,37.900601432671635,34.689188210228565,32.61731137987232,30.39282193465357,23.992294831615197,16.782503520433238,13.210606850512306,11.52,274,13.920740812373792,41.22129555492805
balloon_869,42.11730958164403,161.8398150747736,21.87526286155912,26.3720760981141,226.8165903341084,26.3720760981141,156.9329695843335,154.52736167139372,151.55621888872295,149.46721156940478,146.9665750790098,138.57848110200538,129.1748984180474,123.90362804202046,226.8165903341084,227.48658437940784,228.86103102210168,229.4488346973618,230.2701988189553,230.9585907008122,234.7350503188508,235.95114837593997,237.5332922523565,37.512,299,26.402491416282952,227.14736786251743
balloon_870,14.381941455253411,-60.24723021903241,19.020941127026383,45.90654379127731,181.70528328202064,45.90654379127731,283.6707306666008,304.18801411495156,324.94074380091837,338.65072277292836,352.2591085312009,388.9366800635287,426.9251722939488,443.3509753030489,181.70528328202064,179.6747528647361,173.79573527187574,168.14720205612184,164.30574186227625,160.49995030588002,148.6009716052091,135.62192234772914,128.9918630989473,35.316,77,45.97415654818468,181.55623690011635
balloon_871,67.6426727469938,43.37927140843894,7.723454637962541,11.17488420850976,210.8753958710428,11.17488420850976,66.35985945720131,64.56493299751406,63.21112933241549,62.6416415344375,62.17462258535012,62.15246427647238,63.417945588242304,64.43054209701691,210.8753958710428,213.02803246090247,217.46177421018672,221.11810730419592,223.6354108230049,226.1612917583225,234.33557533865064,237.5680887446701,239.6167496626304,4.644,14,11.155001456003184,211.05961471047118
balloon_872,15.58741867332665,136.99511477486206,20.543334473252493,20.298639029246008,254.82885588472945,20.298639029246008,120.89807468091392,118.03418243712284,115.15006471973788,112.80752732244731,110.47503909320898,102.80592161429212,94.5266824866922,90.08028970678008,254.82885588472945,255.62968259774897,256.6823662567866,257.630998464915,258.33484863568054,258.98575234308305,262.0840333329019,264.49984220792305,266.46684371245846,11.808,95,20.331036325151395,254.86260179714708
balloon_873,8.376005224952218,24.79338505674434,2.0240327162744425,28.656441651657858,128.19591099480704,28.656441651657858,174.42760844004772,179.5097666801184,184.50055156012664,187.3903156546518,189.98042698695713,196.83210301302393,201.76626546787432,203.33921844905797,128.19591099480704,127.99057900013575,127.27417424264264,126.84397725354296,126.49566892964867,126.37410956361418,125.94827488349593,125.95713863267986,126.10130699158724,9.72,40,28.654390201780345,128.1620633832374
balloon_874,36.74058881137648,-61.82696669243785,15.822377168422705,10.70357748007524,41.5605386096928,10.70357748007524,63.101195275884685,61.866543743624575,61.517857763212874,62.2103623678948,63.4319722915261,72.51724171657312,89.11116028267061,99.53652580891608,41.5605386096928,44.49359682992281,51.51267321034248,60.11027701852129,66.78704578176962,73.77307088428319,94.58706763804162,114.73810252107783,123.36709167748892,59.184000000000005,205,10.687961461541686,41.711255159628365
balloon_875,-69.53509185666778,-101.57130778997389,17.06323379276014,31.249220694347255,295.0293422814359,31.249220694347255,186.71577858248463,183.1831354060652,179.0770746441142,176.05782502938175,172.61694264238173,160.25500094092212,146.458189471611,138.334108348622,295.0293422814359,294.252120786471,293.8132789576295,296.84841406812313,297.5278003564358,298.039210084782,294.1637144675376,300.2255003476193,299.74923563459095,50.328,310,31.204507616554984,295.0796230728341
balloon_876,-15.039055222861704,-19.006335581981055,21.48606204975994,34.37015449721485,326.6806205498897,34.37015449721485,209.84011441791796,218.60314828543648,226.95012905776755,232.17338572109,237.43373174350728,250.8092367821244,262.7579447256677,267.5204335901833,326.6806205498897,328.3087017505991,332.1148763977346,335.93109471678224,338.27144542891347,340.5085533954274,346.82857051226296,352.4368257808085,355.03445252585453,28.8,105,34.42809945104547,326.6659946126107
balloon_877,22.63565470102303,-65.58625977050195,3.4038553621852277,10.991382862837316,126.07593486275306,10.991382862837316,65.39069275611631,65.4940493485562,65.44508486724622,65.46080632720724,65.5923124518529,65.54277045443573,65.44329756650221,65.54430862749126,126.07593486275306,125.42886632601966,126.22195079640574,126.91482394885657,127.41210133347944,127.89166938627238,128.2820970152137,129.14253027735538,129.33991752684574,30.168000000000003,106,10.977663316596988,126.24385672295934
balloon_878,15.930681861901729,59.44250270757968,15.652356538052278,6.186746102838041,24.56879171055931,6.186746102838041,36.48272980743408,36.47726629685265,36.46521123384792,36.50789342019165,36.60795276162384,36.43308107354336,36.29834738185972,36.48933467440923,24.56879171055931,23.481291856203597,23.905628789139428,24.51408915456813,24.535033375275475,25.063458008709176,25.783519953959683,26.577592278694397,27.032662700185313,12.312,109,6.194137795592601,24.63039647606878
balloon_879,4.147553362656272,-19.496208887083213,17.714373472637128,16.080857744106577,107.10325954240692,16.080857744106577,96.87580854111276,96.85687832935298,96.75878364774796,97.04922645208728,96.85338753472143,96.86180851844394,96.75989786285236,96.701611259151,107.10325954240692,106.83942549441896,106.94136423658404,107.07926195174866,107.16576745282111,107.36796274633524,107.73326265300688,108.38065671649277,108.73518063929782,6.408,359,16.08411146268695,106.51945858987426
balloon_880,-20.410153302925057,126.97108015915252,20.20761036753846,9.127700820238124,278.93707339721385,9.127700820238124,61.457433805280594,77.10161265333514,92.79068708035362,103.2597517048602,113.3171010769574,143.27032800049656,171.66592436903673,185.2126737685726,278.93707339721385,276.1390985120871,272.6038881413279,270.88867015243676,270.1879333647018,269.62119251535785,268.53092487074025,270.2797144744696,270.76475012983576,10.368,310,9.29545555715539,277.8303300674904
balloon_881,-29.39111634553409,51.54273698792747,21.754327290636596,21.4973586244081,330.6537849542798,21.4973586244081,126.80049519721332,119.53421105567784,112.32809126582892,107.84487480228864,103.324816714448,90.18866120163868,79.21778254966922,74.41174611279278,330.6537849542798,332.22314610503116,336.7755061486971,341.50121409934,344.6860496901302,347.94600404463694,357.6325356024113,8.630060318920698,14.482826241549958,20.952,83,21.451683055537714,330.93954397445833
balloon_882,20.748520394045325,-27.48428937004348,21.724992502522554,49.77364709923825,68.8318924214941,49.77364709923825,299.0830854501296,299.40058975361535,298.6943346230616,297.9087560215665,296.4437098279417,289.0892551073801,279.87701707303734,273.79807209091166,68.8318924214941,67.76959044625283,66.06733422517067,65.34171258685774,64.55941756208409,63.66864060011903,58.59319400740691,58.67200930942204,56.68445621349838,14.976,77,49.605907445950464,68.76768439819134
balloon_883,-65.10819689443761,-175.23354789726702,19.881227796658656,7.921936713542125,188.63745368711588,7.921936713542125,49.78404106731871,57.44346846651962,65.24324665611536,70.7658448588716,75.91708252828933,91.56606101020282,107.70377656696576,115.28263343770894,188.63745368711588,191.22500694597744,196.6675736853691,202.2654602580029,206.0623088017403,210.1155713667038,221.48579424631927,239.6934400754465,247.9361986191496,30.96,318,7.965114229119577,188.86578521369498
balloon_884,-46.80450073801329,47.674886598355734,21.24360160537635,6.644701462346578,246.27091865375948,6.644701462346578,40.200330641725095,40.22157456290275,40.44161464742621,40.37166066404627,40.3510596475268,40.43167012307563,40.272278316131526,40.25030591612532,246.27091865375948,247.5437364476877,250.77611045982496,254.0304192220221,255.8134268937747,257.19020566416356,259.8934290798335,262.5017194464662,262.67742679456853,60.516,283,6.652577610342133,246.35077625385392
balloon_885,47.59547379513702,135.0998576468056,13.629557920965835,84.93446221665246,351.975407686729,84.93446221665246,500.0,500.0,500.0,500.0,500.0,500.0,489.28049707196425,480.1371070146124,351.975407686729,351.9071405060287,351.0193628685751,348.3317589936409,346.0992797492187,342.78440163409306,336.97179756908486,211.8118072688009,202.17757925045697,13.716,291,85.28768532485628,352.2047350439992
balloon_886,30.475056540083347,29.714383094674066,21.99987190465535,9.152232051629491,256.7450856581282,9.152232051629491,55.04322935681826,55.166434752989375,55.182454849827025,55.285445330157,55.45122019734715,55.37770704046053,55.51571944129337,55.47851165956125,256.7450856581282,256.4763366399891,255.92092102369452,254.88005577658635,254.51085887888507,254.0750979469165,253.43447271255135,251.74808312194935,251.75026989137024,16.38,158,9.169097249594142,256.68294493336083
balloon_887,0.2055711026529233,154.17296650497863,11.719461870726107,31.5585429425758,232.20220818810077,31.5585429425758,182.55355296362987,165.51449584473417,148.03090029048855,136.15955441072154,123.85831298965644,86.78429777371264,49.49447892069356,31.130992149130364,232.20220818810077,231.9258677802813,232.2952804534586,232.82690289981304,233.258552416657,233.93766614472685,236.55237731418924,243.8132582465995,253.69209432245196,17.676000000000002,71,31.544419090443206,232.13683084187176
balloon_888,-18.41307083859701,106.74057091505466,5.838285282831219,8.808915462028866,92.52996445034717,8.808915462028866,52.91940237911972,53.05627078174485,53.18717505498558,53.14560670801574,53.233869603347145,53.22482401232232,52.963109428450885,52.90307850072782,92.52996445034717,91.8166363580259,90.72309526861716,90.01754842075758,89.16099976002158,88.81181618155216,87.72845542708512,86.6193374407153,86.1879701835901,8.604000000000001,166,8.793542639131973,92.39592107955394
balloon_890,-61.66593349265359,4.500208407797636,5.7138330399891135,33.76725871814007,56.095378102349,33.76725871814007,194.97000034114703,174.06010869153366,153.13431079108923,139.66952062711928,126.20561090101684,92.12054265904656,79.19970712281145,85.01189471610371,56.095378102349,54.68143309055944,49.69846169072986,42.2986550222526,37.60175010120099,32.47971522489917,11.607098303989687,336.18666798920435,318.3863257234541,30.924,131,33.444519257013795,55.392081588514856
balloon_891,-37.38847743903325,179.28202586811008,12.329786477890014,71.47894969252795,132.35446119755818,71.47894969252795,427.6929938846477,423.60113645172424,418.492187446864,414.4169944699854,409.5369380299382,391.4202237669699,369.7604681424827,356.8518647814015,132.35446119755818,132.7690309017263,132.38395407624603,128.84305517255825,126.89523045417832,124.63234582764488,124.05141291389526,103.33685761368736,99.196146286496,44.82,54,71.42345713327195,131.7761434595573
balloon_892,-21.539018584225385,104.81957551478084,20.157104244781216,33.17715803978223,117.33283922281744,33.17715803978223,201.85122171044725,207.65822082728695,212.91887121893268,215.3784202961597,217.99742858917284,220.69406327172783,222.1042930691093,220.90008869320525,117.33283922281744,118.4685665145456,121.71168025194665,124.4280242420952,126.71055074248318,129.0853706803756,138.72278369511776,145.7703168865158,151.04024914433035,15.948,155,33.196610619356086,117.26079309400447
balloon_894,-15.496893178176013,114.07516424324992,13.429566712576207,74.13212696109906,295.4387352104206,74.13212696109906,441.7145111652376,434.4722103901496,425.8894284026596,419.6107311081092,412.5671983742647,386.7727821266807,358.3680218158486,341.6936222564695,295.4387352104206,294.0822524564933,291.22596528685887,289.03697572654596,287.32387136536863,285.5495228903553,279.5921808127139,275.15916123576824,272.7505335567484,15.515999999999998,288,73.98836529659573,295.5397065651179
balloon_895,-56.24082947185008,-142.3378092657831,21.86536743375524,73.55568529268987,225.9056992226952,73.55568529268987,448.68767843088574,467.85135616694504,485.55110574497394,496.82652353930894,500.0,500.0,500.0,500.0,225.9056992226952,226.0578684791856,229.28845935708463,240.6979392920893,248.10988993008533,256.9279999190695,264.5631026710762,309.2953476019976,313.52876892659134,57.456,243,74.26282696235593,225.65593104528415
balloon_896,79.27926611016562,56.80947126622704,2.464973536635412,2.511377370354806,10.649155119930242,2.511377370354806,14.39318257789203,14.345614260128857,14.319682406321563,14.29355744102661,14.34870528419062,14.359374690078424,14.302736037602982,14.440708205225931,10.649155119930242,11.187990008771408,11.152750201988738,10.968757751368004,11.15459267767102,10.847652229176276,10.411660291757926,10.40521037904557,10.16383088492455,32.940000000000005,66,2.3694252199639014,10.622517654525303
balloon_897,-70.71698294138268,-57.37444967176845,2.0170435872173016,45.8933569665366,12.3097707003692,45.8933569665366,274.482205692069,268.5354853051165,261.99890381829806,257.0524687610846,251.53461110128416,233.3430095809553,212.60742616106023,201.4400906573446,12.3097707003692,11.669644830355535,9.708296262604506,7.463790506853456,6.625367106583894,5.9677020745086224,5.628302275311114,5.200004019935534,5.842296819828675,17.064,353,45.82622951394214,12.246089744882681
balloon_898,-60.3286312736403,82.78113080236443,21.803226468613214,71.68621489383955,29.92309658090755,71.68621489383955,436.243125852238,452.398265307724,467.2250067714195,476.3610549843704,484.85838633430853,500.0,500.0,500.0,29.92309658090755,30.621587083831628,30.77190004972482,28.867369440184575,28.82834074929008,28.972527751840175,33.370493017387105,32.95047143517735,34.95889008774708,51.228,298,71.90799083564724,30.039170595344515
balloon_899,76.00311749624143,33.71970745094844,2.162734377644844,3.625425611587625,223.82527845687545,3.625425611587625,25.942297994757062,42.73147876873757,62.42348229223504,76.0492959510863,89.6263443443888,129.9294524815711,169.11669813143314,187.7256816603238,223.82527845687545,241.72747704196377,264.6654988625984,270.77942142030605,272.07686371040876,271.29961129599957,270.905283400111,249.3192491989605,243.87932873102727,41.4,23,3.695024373426927,225.26926569042757
balloon_900,-12.88997420566738,-82.78793243653598,20.41139951008754,25.32580876859838,328.6885056623962,25.32580876859838,151.70444144563797,149.55811296235214,146.60028786141905,144.77469845921783,142.4540923405047,134.31503458841848,124.90567229220348,119.98531183206798,328.6885056623962,328.21411926653803,327.3243366949131,326.75986240262,326.5172991395662,326.349460011064,326.602849120416,328.1520020544699,329.43797281022904,24.048,136,25.32032554583753,328.5629846617843
balloon_901,81.24521089495369,42.27475538375387,2.43712225484035,93.40395677469108,124.13366989790067,93.40395677469108,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,124.13366989790067,129.39917305914457,148.9954243299493,164.53338504676913,168.65979246134998,171.62399906981148,176.19013207298758,180.4449091005304,181.65299770438656,22.5,36,93.01340214120064,125.43098063313214
balloon_902,14.902929772552742,41.52990916603924,17.51164293548743,12.62104139929575,25.42884244646592,12.62104139929575,84.95110353219924,107.94758895636429,130.74379004804615,145.81316233697848,160.8727937333976,203.366129948424,244.0376881382522,262.7383087974623,25.42884244646592,26.929554070567292,29.604959473720218,31.061278202527035,31.665080263647155,31.86670166518627,30.6486152035406,30.4020786760247,29.27933422613768,17.82,127,12.637138261983806,25.316312535335264
balloon_903,9.983778956696272,-157.89251714057582,7.534232297501352,24.220793344411337,237.43342718662663,24.220793344411337,143.68839600138202,138.66208457222243,133.0163927442086,129.30676748200187,125.18721982350488,111.84197187843274,97.98137368997172,90.81848612949956,237.43342718662663,237.88875986537028,238.01057452971816,237.8607251013015,237.68718687724055,237.3012308947428,235.43897887739817,231.69149625452135,228.8716677599259,26.352,63,24.19138200629222,237.43653695255773
balloon_904,60.47902001483828,20.901299399772437,13.900212746960618,9.069585768378488,115.96219555922806,9.069585768378488,55.405141990049984,58.091217419670095,60.754958090029454,62.5591208349152,64.38688402104768,69.23646717232175,74.27638853765409,76.43020277687305,115.96219555922806,114.04962218410344,107.6700260086875,102.4754822133628,98.95031659584184,95.6951553653182,83.99451540627422,77.78184513846668,73.21306083586109,11.808,28,9.066532657253463,115.3052253213226
balloon_905,27.736268809529516,65.28992678281558,21.87777327058264,15.731363784259887,38.08718122485254,15.731363784259887,94.15927209426408,94.4554919636271,94.61204865040604,94.51457177080054,94.89140130700788,95.4981389627706,96.81063823076131,97.41085357864893,38.08718122485254,38.563955055072256,40.44584255417027,42.87426244979133,44.52659359596646,46.31072209073699,51.42720501525713,58.84422547581647,62.2623098766494,1.872,178,15.74092758393358,38.336688441855316
balloon_906,-65.63121278169106,-37.31292859066008,20.944640185309776,37.38938495872005,227.03383551233895,37.38938495872005,216.9977081732999,198.5405961880227,181.04954228071577,169.80779659480663,159.11675190762904,130.03508165690127,108.53060163846284,100.34274555198404,227.03383551233895,224.88862484515408,221.39165533928735,220.72740159906493,219.07599834277087,217.1549989560763,205.1926665839268,199.76818068306775,192.72987984983777,34.38,164,37.43793094938906,226.83218980833965
balloon_907,-6.257167093405401,-148.11221103616342,13.137668847732533,29.85038937970603,20.07562491190623,29.85038937970603,178.52736566959462,178.19084938075196,177.36525506593773,176.57386237670124,175.3966638754959,170.87527441436694,165.18605854746042,161.4235555235226,20.07562491190623,20.45323116787148,21.452050606408815,22.49932058910281,23.278616519198067,24.136277446713848,26.939967180466223,30.394978103714152,32.29659668475813,22.752,51,29.74649299794328,19.890651357473004
balloon_908,9.4888880970172,28.185176561546196,19.650185918576163,29.543760444298243,164.54596706424604,29.543760444298243,185.0745237881739,205.9921831501897,226.54758785734327,240.0346069161133,253.3623857188321,291.0913954716564,328.48573016362155,345.2946200777122,164.54596706424604,166.19015108850977,169.9674066026048,173.77861182220954,176.27466515921571,178.89251936284995,187.22064713568687,195.7083312985815,200.34451991327063,8.172,15,29.583460588835027,164.69520286172923
balloon_909,-3.371734750353298,-166.86370834549126,15.116759631497615,30.444972849740175,282.39012622322093,30.444972849740175,180.3051596396499,171.4156875373975,161.81438559332074,154.96793805805777,147.91592415257273,125.46259450247068,105.05112704217152,97.50078800803033,282.39012622322093,282.01424420069867,281.3060692887676,281.22846433574074,281.70854626840327,282.62447401759755,288.63889422556156,300.4607064621174,309.64734130877673,23.832,18,30.401575085781722,282.3521919479098
balloon_911,20.157121922199533,-178.86921460399716,2.00049103408746,7.075284831711318,158.53506844444598,7.075284831711318,42.97945666211704,43.029765030042284,42.96205459887392,43.112910986708435,43.07338904553272,43.09565339232674,43.04006690500354,42.879677522325245,158.53506844444598,157.8516390435159,157.65942188381973,157.5957812644965,157.2624838687359,157.1425526432114,155.73377533197538,154.19550701091362,153.1224988595851,39.096,25,7.079130771368634,158.54459415975995
balloon_912,-38.06964827275951,38.83731902166902,20.16175625426528,28.56516982580772,261.45942360509775,28.56516982580772,163.37614862945077,142.3849656055679,120.92846973342122,106.9551000461486,92.82628158386176,52.733012042006294,29.648564749148505,37.23092545538648,261.45942360509775,260.7716663984705,259.37446448849585,258.3322889566058,256.7042897873249,254.53190695002104,238.84938797374545,183.2715771842525,147.29598450063088,16.776,218,28.536108088356283,261.41789485840576
balloon_913,-38.96739249164781,126.7850570757297,2.311657459009842,11.095570728527134,116.4262560496229,11.095570728527134,66.22484903120669,65.44837318028675,64.68296459763977,64.51392082713687,64.14177970106041,63.49622011165834,63.458952665976994,63.6575496666167,116.4262560496229,117.83971024164488,122.37623691517176,126.2802956768968,129.1337876822688,131.91460682092134,140.8175675220378,147.9268740524692,151.7131037483959,34.488,153,11.089425929385584,116.51723284419131
balloon_914,81.27778034229938,120.8235862425758,21.937315062629747,15.005078601434429,142.58823363499607,15.005078601434429,92.52463519643204,97.75665225685188,102.95365203320904,105.91193087479962,109.05690636855374,117.3928045110008,124.65721194339947,127.89705531432618,142.58823363499607,142.81390325309349,144.4271312872621,148.50122459705932,149.87904876822108,151.2583551050995,150.89886924173857,156.62649226938845,156.8688700952315,9.792000000000002,198,15.004446784109396,142.7177812384153
balloon_915,5.081840134994104,2.117246154668852,6.129446642138572,16.33606012334925,77.73563205324933,16.33606012334925,90.54571674723724,72.65101980034342,54.47152473893584,43.171656081129456,31.983828366216304,22.711306710140427,53.97458290418956,71.84885298502414,77.73563205324933,78.68342409450247,81.82638426967935,87.01234031131594,93.19449024296624,102.86071614147482,189.63827405651824,226.01258667218875,231.3089319642463,26.172,231,16.336557513376732,77.87945932861874
balloon_916,6.964192009397947,-81.82422445770682,15.06671372506998,12.373930705932578,354.60755606639276,12.373930705932578,72.2327947029609,68.57173535157304,64.59100626120745,62.255251673191346,59.49256286105913,51.963353978841155,45.65963380274811,42.607100598526536,354.60755606639276,357.49907438587553,4.701799152075353,11.986530531132304,17.146489609296452,22.012873648115885,36.944530341207894,53.23300381749823,61.49006347253277,14.004,326,12.361497965623705,354.5740838646806
