icao,latitude,longitude,velocity,heading,vertical_rate,on_ground
ab77b9,26.6877,-82.1972,159.31,144.46,-0.65,False
a222b2,38.0744,-75.5739,283.22,33.52,0.0,False
ac370b,32.4866,-81.1268,150.23,156.6,-8.78,False
a7398e,32.2003,-114.8093,203.51,302.4,0.0,False
7c7f45,-34.6202,150.2268,65.54,265.5,0.65,False
a89fda,38.2253,-99.3412,284.5,114.8,0.0,False
76b868,1.3412,103.9883,12.35,202.5,,True
8016b5,22.9292,88.4798,81.7,185.78,0.0,False
a7cfe3,34.6051,-117.8549,216.4,69.11,0.33,False
ab5db8,40.5463,-87.063,204.1,334.47,-0.33,False
ad5711,33.8833,-118.1964,40.02,107.97,0.33,False
abfd00,33.4329,-111.998,5.4,16.88,,True
0a0076,33.9528,0.6432,211.38,348.06,-0.33,False
a880b0,41.1259,-112.3914,179.31,311.51,-0.33,False
ab0416,35.8377,-77.1413,299.36,38.72,0.33,False
a90fcb,33.6829,-111.9631,100.08,75.11,-2.28,False
aa7a3c,39.8648,-104.6734,5.92,270.0,,True
a1c869,47.3191,-121.7696,117.46,108.12,0.65,False
ab5dab,43.5624,-76.596,243.7,68.58,-4.55,False
ab77d5,40.2182,-102.2826,269.38,75.96,4.88,False
505cf6,53.2252,8.4862,186.82,12.89,0.0,False
50033e,8.2329,-63.5978,226.58,148.37,7.48,False
abc7a3,38.0018,-85.688,89.75,344.37,-0.65,False
aa9451,48.8794,-9.3042,269.19,81.87,0.0,False
7c7f0a,-37.4544,145.1198,58.49,320.71,-2.28,False
c81c2d,-46.0742,170.0132,40.07,41.88,-0.33,False
ab64b8,35.832,-77.7238,272.2,64.36,-8.78,False
a88ccf,35.5432,-79.259,287.16,70.75,5.2,False
ac3731,35.5986,-82.5215,215.18,177.94,0.0,False
a27e53,33.8839,-117.5856,42.44,59.39,-1.63,False
a3db3e,38.2251,-102.9194,299.72,76.7,0.33,False
a3a5eb,31.7206,-81.7969,213.98,193.77,0.0,False
c82335,-38.3489,174.867,122.45,5.3,0.33,False
8015c3,12.94,77.7682,109.99,334.51,-0.33,False
7c6ac9,-27.6567,153.0097,45.2,318.69,2.28,False
aa4548,41.6754,-7.7999,267.26,99.08,0.0,False
4080a5,40.6346,46.9114,283.83,97.5,-1.3,False
a4bef6,33.9704,-118.0557,118.05,263.49,0.0,False
8015bc,13.1711,77.3169,110.21,182.68,-2.6,False
ab6542,30.624,-91.4439,248.95,136.84,-13.66,False
3c64fa,39.3523,40.4056,595.88,44.44,0.0,False
8015c7,18.6561,73.3266,245.88,186.37,0.0,False
8015d2,12.9988,80.1922,57.14,249.44,-2.6,False
a51b58,37.2399,-76.7916,189.43,200.01,0.0,False
5002e6,50.0433,22.3226,94.17,1.25,-4.88,False
a582bb,33.272,-96.4989,169.75,229.79,-7.15,False
c82349,-41.497,174.736,112.5,210.2,3.9,False
c0360e,43.2903,-79.4575,130.96,190.87,0.0,False
a6b840,37.2428,-80.6134,238.62,27.61,0.0,False
abae2c,39.8629,-104.6806,0.0,270.0,,True
a5e5d1,37.7108,-121.7855,43.73,171.2,-2.6,False
a45bd7,30.4894,-82.3395,189.92,186.22,0.33,False
7c1119,-27.564,152.9751,32.23,106.7,-1.95,False
a64e69,32.3438,-116.3092,143.06,290.19,-10.08,False
8015cb,28.2657,76.5066,172.16,60.06,-2.28,False
896024,24.3692,54.1829,115.24,270.26,0.0,False
8015d8,23.7316,87.3073,202.04,236.63,-0.33,False
8015a4,13.9204,80.9044,229.24,36.97,5.85,False
781a53,54.8082,10.6666,249.94,224.08,0.0,False
abb534,38.9473,-77.445,4.89,90.0,,True
ad68f0,41.7234,-88.0321,148.54,199.0,8.45,False
a858f3,31.2172,-92.4153,182.09,298.52,0.0,False
ab5e6c,35.1235,-78.2074,165.36,217.8,0.0,False
873378,37.3355,140.1747,259.45,7.52,1.63,False
e0b112,-34.4263,-59.0529,146.86,122.41,-5.85,False
e0b110,-34.826,-58.5148,72.65,282.26,-3.25,False
a1c88f,35.3258,-80.7194,218.42,172.56,-3.58,False
8015b6,19.3852,72.0849,67.94,271.74,0.0,False
abb52c,31.834,-85.8318,202.01,313.04,0.33,False
885310,16.423,97.1859,221.15,305.72,-7.8,False
ad8b1d,47.5184,-122.4554,123.98,359.76,-4.88,False
a0a7a0,34.3422,-106.7035,188.92,267.97,0.0,False
a057c7,37.3338,-80.4577,174.17,238.28,0.0,False
a3b8f5,42.0838,-91.1733,186.03,266.67,0.0,False
769104,7.7788,114.4192,250.28,224.67,0.0,False
769101,-26.3479,155.957,225.76,247.35,0.0,False
78214d,23.5594,114.0373,267.95,59.55,0.0,False
885303,12.1079,100.3976,231.17,4.47,-10.4,False
885305,13.8518,100.8951,134.88,17.54,-3.9,False
05a0a6,24.7612,55.5318,183.02,108.18,14.31,False
a0f70c,35.1324,-120.7342,223.35,138.27,-5.2,False
ac8577,32.5783,-78.3409,205.96,316.42,0.0,False
7c6af9,-35.0847,149.3585,118.43,34.38,4.55,False
7c0a70,-37.9713,145.0993,29.4,175.99,-2.93,False
abfbd0,32.6484,-97.1067,92.96,75.58,-8.78,False
acce3c,34.206,-78.5527,299.71,49.8,0.33,False
86d6c8,35.881,140.1864,154.36,186.7,-2.6,False
a4158a,53.2135,-3.1025,218.65,288.95,0.0,False
c81c97,-45.3666,168.3615,38.66,115.2,1.3,False
ab5e9b,34.7975,-112.771,191.92,291.54,0.0,False
abb54f,41.7855,-71.3744,73.24,211.79,-2.93,False
7c6aef,-34.6149,150.4362,100.09,259.04,4.23,False
acbb46,33.0559,-97.4807,53.03,337.17,-0.33,False
8015e8,19.39,71.8292,66.97,273.08,-1.3,False
7c6ae0,-36.5438,148.9114,143.16,11.19,0.0,False
a45bfa,32.7205,-117.1351,67.41,285.95,-4.23,False
3c64f3,49.3247,8.7972,147.05,355.59,-8.78,False
ac8583,40.5173,-115.5505,199.76,326.56,0.0,False
c02f21,38.1994,-113.6063,204.08,329.56,0.0,False
a95380,33.6231,-111.9114,6.55,45.0,0.0,False
4080bb,46.9452,-0.5858,226.41,344.45,-0.33,False
a52e54,42.8894,-104.6319,191.17,323.32,0.0,False
c81c9e,-37.6224,176.2431,106.19,283.16,5.85,False
8015da,20.9752,73.5013,220.96,197.34,-4.88,False
a2bb83,38.7155,-77.5374,150.32,182.16,13.66,False
7c6ad3,-27.664,153.0714,38.15,169.9,2.28,False
3c4ada,47.116,-65.6384,266.65,76.5,0.0,False
88530f,13.6987,100.7629,70.25,194.85,-3.25,False
ad9e73,40.6823,-111.233,186.14,244.28,-0.33,False
a4c5d8,43.8515,-63.2381,281.98,80.13,-0.33,False
abae8f,35.3844,-87.3742,176.06,234.03,13.66,False
acce5c,39.505,-106.337,186.25,261.42,-5.2,False
8015ef,13.304,77.4277,125.14,262.2,-2.93,False
ac857b,37.8897,-79.2576,277.93,81.27,-0.33,False
a1a286,35.3944,-97.5906,8.75,180.0,,True
3c64ed,41.508,-72.8498,281.36,59.45,7.48,False
a8d249,33.6347,-84.4095,1.29,267.19,,True
abb3ec,36.734,-119.5524,211.92,317.56,0.0,False
a0f73c,31.5591,-103.3047,207.86,282.14,0.0,False
ad3c78,37.9281,-84.4716,223.3,359.08,0.0,False
4bc854,40.3415,29.473,138.03,324.71,-6.18,False
a8de7d,33.361,-84.599,237.19,135.53,13.0,False
a1adab,41.9716,-87.9118,6.94,92.81,,True
a99b5f,39.1011,-108.6876,110.95,314.81,0.0,False
a94bfc,33.9502,-118.4201,13.89,255.94,,True
a60701,21.2268,-158.2564,181.23,288.02,5.2,False
ada64a,25.6684,-81.1565,141.76,253.34,15.93,False
0d0a3a,19.4371,-99.0678,36.7,58.76,-0.33,False
861ebc,34.9149,133.4346,282.49,75.66,11.7,False
a99b83,39.0605,-108.0864,193.55,241.94,0.0,False
a4c703,46.7112,-58.4932,296.93,65.21,0.0,False
ada64d,40.1575,-73.9129,265.71,35.78,0.0,False
c06a7a,45.062,-64.1443,258.14,86.8,-0.33,False
702067,19.3518,96.0773,35.53,145.62,0.0,False
a1fd03,36.1301,-106.6192,282.5,75.23,-0.33,False
4bc847,40.562,28.7368,133.87,134.38,0.0,False
ac70fc,36.2945,-119.39,213.1,228.03,-10.4,False
4bc844,40.6944,28.9817,115.37,340.19,-2.28,False
861ede,33.3951,130.7448,247.27,140.15,16.91,False
a21d14,42.6721,-73.9918,285.23,92.27,-0.33,False
841b6a,34.6114,137.3283,317.94,85.36,0.33,False
aa2b79,31.3965,-103.4957,196.95,280.84,0.0,False
a1f116,34.8905,-106.7892,121.55,46.71,-7.48,False
a9aebe,33.9382,-118.4075,3.86,59.06,,True
a3db93,33.5499,-83.5235,201.91,173.56,-0.33,False
87339a,35.0024,140.0788,124.19,356.68,0.33,False
a9aebc,45.4857,-109.938,267.64,107.56,0.0,False
4bc899,35.3272,30.8569,246.08,357.84,0.0,False
4bc896,40.4456,28.9403,126.22,282.0,0.0,False
a33d62,40.6484,-95.4105,185.62,251.92,0.0,False
c06a38,28.2909,-82.344,142.07,192.12,-2.6,False
8518d0,35.5357,139.7896,9.77,140.62,,True
a83ef2,36.1158,-115.2355,136.81,258.94,13.33,False
0d0a04,28.3817,-111.9889,241.18,135.43,0.0,False
a83ef5,35.152,-80.9613,61.84,356.66,-3.58,False
801725,25.276,90.0835,193.26,260.96,6.18,False
0d0a08,19.5177,-96.1767,235.7,138.1,0.0,False
a76235,34.9916,-87.3699,228.54,163.52,-7.8,False
801733,22.7442,84.0346,265.86,72.55,0.0,False
a63b75,34.0953,-81.9316,255.17,0.23,0.33,False
801731,18.2835,73.5114,226.91,157.33,0.0,False
ab28d7,33.6445,-84.4434,0.0,180.0,,True
ac108b,36.2123,-115.2014,0.0,0.0,0.0,False
ad3098,31.9909,-96.8889,239.95,171.24,13.66,False
861eb4,38.2139,140.3954,257.59,11.87,0.0,False
ac7e15,36.7731,-111.0571,182.13,237.93,0.0,False
c81bb3,-35.3577,174.0511,124.17,343.14,-7.8,False
ab6519,42.157,-78.319,217.96,93.25,-10.73,False
7103d6,22.8285,85.9893,289.23,95.1,-0.33,False
4bc883,40.7237,24.5468,248.65,72.91,0.0,False
abc80c,38.8719,-101.4473,189.43,265.33,0.0,False
4bc881,40.803,29.0698,93.04,51.74,-2.28,False
ab6526,26.5092,-81.4745,207.94,126.95,-10.4,False
a284b5,34.3877,-78.8876,177.39,214.84,0.0,False
abb507,34.0681,-96.2178,251.73,34.76,5.85,False
5002ad,2.1887,102.5846,167.81,290.27,0.0,False
abf09e,26.9505,-78.8759,269.41,32.84,5.53,False
4bb564,21.1284,85.0136,222.68,211.01,0.0,False
ab15c1,31.9872,-81.6201,183.75,196.76,0.0,False
4bc892,40.664,28.6335,139.42,37.5,-3.25,False
aa9eef,39.6195,-122.8322,178.2,321.21,-5.2,False
aa3226,33.9364,-118.3919,53.92,262.87,-0.65,False
a1b4b2,36.6962,-80.2222,264.88,29.3,0.0,False
0d0a1d,19.7439,-98.6733,210.43,261.0,-7.48,False
a14ad1,43.3912,-79.4142,118.75,98.97,0.0,False
a11f9d,40.6981,-84.8488,292.22,89.5,0.0,False
a4996b,26.8916,-82.3585,184.55,144.76,-8.45,False
a6bfa6,32.3074,-107.9145,200.76,288.99,0.0,False
4bb47a,44.1067,10.8721,253.6,83.71,0.65,False
ac2d09,33.6408,-84.4379,0.64,0.0,,True
7c6d6e,-37.7648,143.7553,87.16,4.06,-0.65,False
c058c2,37.7616,-111.4211,210.81,234.84,0.0,False
a6d9c3,34.4983,-103.1911,288.61,90.51,0.0,False
ac4717,40.8317,-87.3572,265.51,150.01,7.8,False
0d0e40,18.7234,-98.3674,172.74,280.64,-9.75,False
ac2d16,60.0208,-151.1498,110.2,206.92,-0.65,False
aaed17,38.4067,-82.1182,216.0,338.63,-0.98,False
a58c29,34.4865,-110.4466,187.38,245.33,-4.88,False
a34c34,47.2426,-122.5829,53.75,5.49,-4.88,False
a54ff9,41.0692,-79.2782,172.65,278.4,0.0,False
7820b6,23.7277,113.0974,205.13,294.44,7.48,False
a2f6ba,38.1916,-99.9155,184.89,247.07,0.33,False
a34c2f,33.5736,-114.6451,247.7,103.08,0.0,False
a449f1,27.0954,-79.8975,118.29,208.01,-6.83,False
4843f3,52.2107,4.5312,101.55,67.98,-5.85,False
7cc427,-37.7401,145.5005,38.41,187.7,-0.33,False
a2200a,38.0895,-82.2333,216.96,352.37,0.0,False
a0b6ea,37.281,-100.6585,195.49,247.08,0.0,False
a58c35,33.883,-116.7045,167.99,273.34,0.0,False
a5a6c1,32.6604,-96.6413,125.86,315.0,-2.6,False
a3795a,28.4542,-78.8009,250.96,7.18,5.53,False
c07b05,42.283,-99.0929,190.7,237.9,0.0,False
a449e5,39.7378,-89.4018,184.55,321.56,0.33,False
ad4d12,29.5131,-92.2782,196.91,284.83,0.0,False
a58c2e,33.5176,-111.8159,106.08,142.69,-5.85,False
7583e2,15.9431,120.7795,225.95,332.62,2.28,False
ac2d32,45.5828,-72.7832,276.98,70.02,-0.33,False
ab2760,37.6914,-77.7101,285.24,43.98,0.0,False
7820bf,1.323,103.9665,71.67,23.25,-4.23,False
a3fce7,34.0549,-117.4284,82.83,270.71,-4.23,False
80052d,18.7154,72.9753,148.72,38.26,-4.23,False
a2f6b3,37.6968,-84.7208,161.02,36.69,-0.33,False
495cd0,19.2269,-68.6027,220.75,48.02,4.88,False
a3661f,35.602,-113.0661,190.58,249.95,0.0,False
a24667,36.2286,-115.2205,57.14,133.18,-3.58,False
738076,13.0573,76.274,245.83,84.96,0.0,False
0d0e5a,31.3704,-115.0539,255.58,126.57,6.83,False
7820cc,24.1696,117.727,108.31,57.22,-5.2,False
c058bf,47.2309,-63.1142,285.48,84.1,0.65,False
a2597f,34.4087,-118.3512,190.16,16.18,18.53,False
c058bb,43.676,-79.6365,5.4,146.25,,True
c058be,43.2291,-126.8608,242.74,240.83,0.0,False
151de0,56.8934,53.4998,115.52,348.44,4.23,False
84c0c5,35.9077,140.0025,32.09,12.03,-2.93,False
e49e51,7.8136,-58.862,260.95,152.27,0.0,False
151de6,43.3455,40.0751,34.74,297.32,0.0,False
c080dc,43.0577,-81.4135,217.61,61.01,-9.43,False
a9fa34,37.8076,139.3793,315.31,74.29,0.0,False
c080db,45.7726,-74.9543,205.96,282.4,6.18,False
45202b,50.3395,9.6993,249.07,108.55,-0.65,False
3c4a04,53.8312,-10.1654,250.06,95.31,-0.33,False
151ddb,57.0489,60.6598,76.1,312.53,0.0,False
a410b3,45.163,-93.6011,197.65,276.13,0.0,False
c820b6,-39.1235,174.3636,252.41,177.08,0.0,False
aa0701,39.8184,-75.3069,126.03,194.66,18.86,False
a2d0b9,33.4503,-111.713,50.22,52.07,0.0,False
7c6d9a,-33.9322,151.1768,0.0,70.31,,True
a8913b,39.0045,-72.0939,187.66,168.94,6.5,False
a41cf8,41.8195,12.2711,12.35,194.06,,True
738054,32.0067,34.8813,33.44,120.94,,True
70207d,23.8607,90.3766,53.71,290.17,2.6,False
ab0d76,44.1798,-92.8686,245.94,153.54,9.75,False
a423d7,41.5676,-115.1416,198.49,233.96,0.33,False
8a04f5,-1.0413,101.7133,247.86,322.84,0.0,False
7c6d8c,-34.7393,138.6908,126.7,92.79,0.33,False
8a04f7,13.0751,79.6426,251.78,127.36,0.0,False
3c6447,45.1187,33.4124,4.12,270.0,0.33,False
ac210e,33.4335,-111.994,0.9,351.56,,True
aaed5a,41.9556,-72.6338,178.98,250.52,5.2,False
c820ce,45.0018,-126.8898,254.42,193.45,0.0,False
abc4be,31.243,-80.3814,189.19,187.03,0.0,False
a34c68,44.3401,-85.0448,135.3,359.56,-9.43,False
7583a9,12.5171,122.4449,233.48,325.05,0.0,False
7583a7,24.1576,117.7428,190.63,224.34,9.43,False
ac3444,34.8308,-80.0851,99.83,256.89,-0.33,False
a280d0,61.0082,-150.363,70.01,2.11,0.0,False
7583a1,14.4337,120.8843,86.4,60.38,-5.2,False
7c6d7b,-26.4353,153.2029,134.13,263.39,-0.33,False
0d0e20,19.4359,-99.07,7.2,137.81,,True
ad6758,40.8753,-83.4379,247.21,74.92,0.0,False
ab5ade,37.7112,-122.2146,0.0,317.81,,True
7c6d95,-29.9745,149.4194,252.71,55.53,-0.33,False
ac1a2c,32.564,-96.361,212.54,211.04,0.0,False
8a04ce,5.6331,115.578,196.36,251.52,12.35,False
7c6d92,-32.7091,149.4606,258.77,37.33,0.0,False
7c6d99,-34.3402,151.0382,171.2,229.75,22.76,False
7c6d98,-34.5372,149.8539,203.21,62.07,-8.78,False
7c6d97,-32.1959,119.5513,235.84,194.92,0.0,False
758525,43.6464,-79.6009,60.78,316.71,-4.23,False
a1d811,40.9256,-74.2297,231.43,98.44,-10.4,False
e490b1,-20.5136,-49.6116,257.13,310.86,0.33,False
adc8ee,35.5126,-81.1974,169.89,157.01,-7.48,False
a0b81d,38.4094,-99.2547,179.03,247.71,0.0,False
ab7590,39.3853,-89.0879,46.96,204.6,1.3,False
8675d8,36.2734,136.0521,275.77,45.91,0.0,False
a0b820,41.9607,-87.6721,78.04,294.54,0.0,False
ac2be9,35.8863,-78.7705,78.58,225.53,-4.55,True
a89ccc,31.2987,-81.3929,273.0,14.4,0.0,False
c820f4,-40.7988,172.633,256.31,204.04,0.0,False
8a064f,-4.7342,108.7773,212.98,59.04,5.85,False
a59398,39.7318,-88.8903,287.54,77.18,-0.33,False
a770a2,39.2455,-72.3107,252.59,359.88,-4.88,False
aaa593,40.6497,-122.6004,225.56,352.79,0.0,False
151f1a,60.8057,55.0399,218.15,259.54,0.0,False
abb245,39.6389,-104.6125,114.87,335.39,-2.93,False
ac2bf8,32.8013,-79.9637,58.95,327.84,-0.33,False
ac32cf,38.8511,-78.5121,184.79,256.31,6.5,False
c080a4,46.4358,-99.016,266.47,100.68,0.0,False
c080a5,36.0779,-115.1483,6.69,275.62,,True
ad0562,33.1862,-111.8806,207.41,102.9,12.35,False
a9d975,47.004,-122.355,38.56,148.64,0.0,False
a9bf4b,41.9353,-102.3996,280.73,77.62,0.0,False
a8697f,38.9048,-84.8675,187.94,167.03,15.28,False
adc8e7,38.5572,-91.1375,211.97,219.49,-0.33,False
a0681c,33.4376,-112.0023,0.0,90.0,,True
758502,17.6745,122.144,236.52,27.18,0.0,False
a280fe,41.3104,-101.1802,182.59,247.12,0.0,False
8422f9,33.3584,131.7738,253.51,23.18,0.0,False
a4b065,42.4864,-75.687,285.08,83.89,0.33,False
a9bf27,46.0106,-122.039,215.83,170.67,4.88,False
abab67,40.9081,-84.9537,262.61,112.09,-11.38,False
ac32f2,28.9897,-90.3774,194.49,277.29,0.0,False
ab5b8c,36.0798,-115.1458,0.0,334.69,,True
a0b803,35.1181,-92.836,244.85,22.09,-4.55,False
758511,14.2871,120.6498,96.51,184.59,3.58,False
a5e391,33.3488,-112.2876,35.33,317.95,0.0,False
8a0639,-7.5747,108.9149,203.9,121.48,-13.0,False
8a0634,-7.084,110.3529,233.04,90.0,-0.33,False
ab627c,35.5085,-103.484,170.83,268.79,0.0,False
8a0635,-0.4576,104.3956,207.27,341.03,-11.38,False
8a0637,-0.5898,102.1287,190.85,317.84,-8.78,False
abc591,61.1899,-150.0029,0.0,357.19,,True
8a0633,0.8013,103.9446,235.81,347.78,0.0,False
a1009b,31.5912,-100.318,56.81,215.42,0.65,False
a138b8,40.369,-88.4591,179.19,300.54,0.0,False
0c4352,13.0096,-62.9229,223.57,329.13,-0.33,False
a35388,33.2754,-88.5218,197.11,305.22,0.0,False
8a061c,-3.7468,110.8361,228.03,64.48,0.0,False
ac7b87,33.3061,-79.6134,166.01,215.41,0.0,False
8a061e,-6.6601,108.6047,232.0,100.09,0.0,False
a0fee1,34.1555,-81.7619,244.98,358.32,0.0,False
a6bfe8,35.1463,-81.2953,140.67,257.54,-5.2,False
8960f4,24.9006,55.0005,168.4,237.48,10.73,False
7c6d2f,-31.7665,122.9805,224.2,246.61,0.0,False
7c6d2e,-29.0468,152.8782,249.82,40.91,0.0,False
7c6d2b,-31.9417,115.9711,0.32,22.5,,True
a96f37,24.223,85.9516,277.95,119.98,0.0,False
abb271,42.9457,-87.8906,72.72,251.44,-2.93,False
a97626,38.7688,-104.5101,196.23,173.53,0.98,False
495168,47.0037,13.0518,268.95,126.91,-0.33,False
70a8ee,27.4807,85.5868,126.14,159.72,0.0,False
a806c2,-33.9184,150.9908,0.0,289.69,,True
a35ec2,46.0912,-118.151,153.94,267.7,-8.13,False
7c37d5,-31.4555,116.4234,91.12,199.46,-1.95,False
7c6d29,-33.7073,147.7024,206.33,218.01,0.0,False
7c6d28,-40.3968,147.8516,217.45,202.68,-14.96,False
accb65,40.501,-80.219,62.28,271.89,-3.9,False
acf89f,33.6446,-84.4279,11.32,87.19,,True
a10bbc,40.0422,-77.1207,159.31,72.91,-8.78,False
70a8e9,27.7839,84.9218,139.42,285.63,5.53,False
7c6d30,-37.4291,137.8769,285.87,98.9,0.0,False
8840f7,16.6083,99.8596,225.5,162.47,0.33,False
8840f9,13.5298,100.6982,145.87,193.25,5.85,False
7c6d38,-29.4826,150.825,222.29,234.32,0.0,False
8004a6,14.1817,79.5251,232.39,352.62,0.0,False
7c6d33,-35.5645,139.4546,218.77,308.89,-14.96,False
7415a3,30.9444,35.6011,186.6,198.48,0.0,False
8960fa,42.258,32.2249,221.36,284.81,-0.33,False
7c6d32,-36.409,147.5848,202.61,235.87,0.0,False
a17527,33.2659,-93.2783,281.79,72.36,3.9,False
a4c34c,40.3857,-73.4,186.37,115.86,3.58,False
a258be,33.7919,-81.2179,202.24,197.47,0.0,False
8a0605,-6.9704,110.3747,5.14,39.38,,True
a8b90f,37.763,-86.0383,251.67,165.68,-7.48,False
151f0e,56.7803,50.9303,205.77,265.99,0.0,False
a15b05,37.304,-105.995,169.53,252.33,0.0,False
a5d007,44.4837,-93.0138,181.16,271.63,0.0,False
84bb06,36.5073,140.3024,188.77,189.41,-5.53,False
a8430d,36.1116,-120.0902,249.51,118.31,7.15,False
7c6d26,-27.0147,152.8023,157.26,112.71,-7.48,False
a8b926,34.4178,-102.1039,282.68,97.32,0.0,False
7c6d24,-30.8729,116.5075,187.41,198.73,-8.78,False
ad9b94,33.8876,-101.8612,78.0,152.93,-3.58,False
7c6d07,-32.4059,115.7209,66.88,359.56,-1.95,False
3c0f0b,49.3727,16.2791,257.12,77.52,0.0,False
a7f9f4,49.1505,-123.9295,229.9,145.21,0.0,False
a05559,42.5304,-93.435,162.46,277.64,0.0,False
a0a522,34.0058,-117.6949,140.57,259.88,-5.2,False
a78ffa,41.675,-100.3047,184.95,254.84,0.0,False
ab0d15,45.2613,-62.7467,302.14,62.3,0.0,False
151f16,56.9797,60.7977,27.15,279.82,0.33,False
89611c,25.3619,55.1748,117.08,121.53,-4.55,False
89611b,24.1526,90.0169,300.26,102.87,0.0,False
8016da,20.0381,73.1938,176.55,194.0,-4.23,False
a39b39,33.4945,-116.5692,269.05,90.11,7.15,False
a53207,34.3607,-110.1946,200.13,269.41,0.0,False
c81b24,-42.8476,171.4577,109.6,344.2,-5.85,False
7c6bd1,-25.8906,153.1684,80.09,154.92,-0.65,False
a79821,37.3371,-75.581,164.56,210.01,0.0,False
0d0cb0,19.2491,-98.2855,161.1,178.17,-3.58,False
a22bf0,33.9152,-84.7529,197.9,141.97,0.33,False
781b65,35.5077,128.5503,249.44,160.48,-0.33,False
a890fe,29.5823,-83.1927,227.35,327.57,7.48,False
ac209a,60.6996,-150.9041,38.1,55.45,0.65,False
a41e2c,44.6211,-101.6732,183.79,283.76,0.0,False
a2cb12,35.8816,-115.4575,297.21,50.69,0.0,False
a2cb13,29.6089,-92.2573,298.98,99.01,8.45,False
a29551,40.6435,-73.7588,70.77,300.11,-3.58,False
758584,13.7454,121.5589,178.19,318.39,-5.85,False
a5320b,45.0187,-120.1695,214.75,300.68,0.0,False
abc504,33.6383,-84.4321,0.0,275.62,,True
4891ad,45.612,22.4835,217.12,345.17,0.0,False
ab8862,35.0671,-115.6515,187.03,226.34,0.33,False
7c6bbf,-32.0781,149.4408,226.36,216.87,0.0,False
c8221c,-35.9711,173.9802,86.33,147.16,0.0,False
7c6bbd,-37.6651,144.8388,0.06,264.38,,True
8016d4,28.4354,76.8803,146.42,65.51,-3.9,False
758595,12.7827,123.1516,151.28,131.28,0.0,False
484445,44.9994,25.4367,218.88,307.84,0.33,False
896119,22.871,85.4599,218.91,274.85,0.0,False
75857e,14.5125,121.0169,7.2,135.0,,True
abbe23,60.7673,-148.4097,213.85,286.78,-13.0,False
a16e7d,37.9715,-93.6022,287.28,95.34,0.33,False
a9768a,38.2784,-102.7416,200.61,312.61,0.0,False
a95c89,41.473,-90.5652,180.11,268.53,-0.33,False
a890e5,33.8465,-116.455,41.67,147.09,4.23,False
ac2ba0,36.0819,-115.1466,0.0,250.31,,True
ab12b0,40.5191,-72.8051,170.41,40.47,-2.6,False
151e65,55.5779,66.5693,201.67,269.56,0.33,False
a41e94,38.3646,-118.5143,264.55,80.37,-0.65,False
a2e57e,41.0888,-88.1316,198.32,197.82,8.13,False
ab8880,32.8113,-110.8439,205.29,291.61,0.0,False
acf846,30.0589,-95.4305,133.38,2.65,15.93,False
ab6229,31.3877,-101.3359,192.56,290.32,0.0,False
a41e90,38.7047,-79.9425,181.31,256.71,0.33,False
3991e4,46.3811,19.7069,212.6,297.37,0.0,False
a508c5,39.7734,-121.5572,193.05,182.14,-14.96,False
a2e585,27.7918,-82.0395,203.47,177.1,-10.73,False
c82268,-37.1188,174.5116,124.53,28.36,-3.58,False
ac7b1b,46.377,-95.8751,196.77,249.81,0.0,False
a12709,31.0803,-88.9276,250.28,54.28,4.23,False
abb205,37.364,-121.9243,0.0,47.81,,True
440af5,43.1656,-5.4697,226.48,210.58,0.0,False
ad1857,40.6396,-74.2344,100.84,307.75,8.45,False
7c0b91,-38.0809,145.3131,61.53,275.76,-1.3,False
3991e8,45.8544,7.8881,199.33,303.53,0.0,False
151e55,56.8821,56.9187,205.26,270.14,0.0,False
ac3ee9,38.4848,-103.5613,267.34,74.6,-0.33,False
151e57,57.049,60.6586,4.12,270.0,0.0,False
a2de96,34.7838,-97.4439,203.8,348.35,-20.48,False
484415,46.3497,-59.6219,301.0,64.71,0.33,False
a3c8cb,35.3396,-95.2749,299.75,92.75,0.33,False
ad185a,39.9991,-75.1392,151.57,100.17,-4.55,False
abbe4a,35.0797,136.6965,310.5,59.87,1.95,False
484410,47.5338,6.0198,217.75,345.08,0.0,False
acf84e,31.0273,-92.9182,214.48,237.34,0.33,False
ad9b25,29.6663,-82.1307,240.2,170.13,0.0,False
484411,40.9758,6.9265,227.29,356.5,0.0,False
a472ab,38.4414,-76.6159,75.86,157.26,0.33,False
ac2bc6,34.7057,-108.3718,276.57,67.59,0.0,False
a0428a,34.0838,-110.1425,281.16,67.52,2.93,False
758539,14.0949,121.001,155.58,307.48,-2.28,False
a41e74,27.3433,-81.8553,206.45,342.15,12.03,False
ab6247,35.5544,-97.2027,172.66,308.95,0.0,False
151e5c,45.6221,51.6617,202.43,215.59,0.33,False
a8304f,61.1723,-149.9646,2.31,0.0,,True
7c0b75,-33.7244,150.3898,54.78,104.69,5.2,False
a8e0b7,33.7101,-101.8541,52.07,119.6,-4.23,False
a7d3fe,33.3465,-97.081,181.6,0.16,10.4,False
a12731,36.4295,-77.0393,180.25,211.1,0.0,False
3c6506,46.166,21.665,223.82,294.15,0.0,False
a12735,32.1446,-106.3488,200.56,285.32,0.0,False
151da1,56.5262,87.9541,215.2,290.43,0.0,False
ab73f5,41.7609,-94.1664,275.05,74.82,4.23,False
abbce5,36.375,-110.0339,181.64,303.33,0.0,False
a0b7b8,38.8552,-113.4059,193.92,258.21,0.33,False
a0b7b7,39.5353,-104.5038,118.69,299.9,0.65,False
