icao,latitude,longitude,velocity,heading,vertical_rate,on_ground
a7398e,32.1824,-114.7762,203.51,302.4,0.0,False
7c7f45,-34.6197,150.2403,68.94,270.0,0.0,False
a89fda,38.2447,-99.3946,284.03,114.85,-0.33,False
76b868,1.3412,103.9883,12.35,202.5,,True
8016b5,22.9425,88.4811,81.96,183.6,0.0,False
a7cfe3,34.5927,-117.8942,218.69,69.05,-0.65,False
ab5db8,40.5164,-87.0441,203.86,334.28,0.0,False
ad5711,33.8872,-118.2015,39.6,155.43,0.98,False
abfd00,33.4329,-111.998,5.4,16.88,,True
0a0076,33.9194,0.6517,211.99,347.95,-0.33,False
a880b0,41.1068,-112.363,178.58,311.5,0.0,False
ab0416,35.8001,-77.1783,300.16,38.6,0.0,False
a90fcb,33.679,-111.9815,95.21,75.29,-2.93,False
aa7a3c,39.864,-104.672,0.77,182.81,,True
a1c869,47.3247,-121.7953,108.68,107.92,2.28,False
ab5dab,43.5479,-76.647,246.28,68.69,-4.55,False
ab77d5,40.2077,-102.337,268.38,75.91,5.2,False
505cf6,53.1958,8.475,186.32,12.92,0.0,False
50033e,8.2647,-63.6174,227.29,148.32,6.83,False
abc7a3,37.9877,-85.6833,96.83,345.23,0.0,False
7c7f0a,-37.4619,145.1269,55.77,322.5,0.98,False
c81c2d,-46.0792,170.007,40.46,41.39,-0.65,False
ab64b8,35.8141,-77.7741,276.94,67.96,-5.2,False
a88ccf,35.5282,-79.3116,285.05,70.71,5.2,False
ac3731,35.6333,-82.523,215.69,177.95,0.0,False
a27e53,33.8839,-117.5856,42.44,59.39,-1.63,False
8015c1,15.0796,76.9126,223.9,340.4,1.95,False
a3db3e,38.2139,-102.9793,300.34,76.63,0.98,False
a3a5eb,31.7543,-81.7872,213.98,193.77,0.0,False
c82335,-38.3687,174.8646,121.94,5.33,0.0,False
8015c3,12.9236,77.7766,113.5,319.6,0.0,False
7c6ac9,-27.6612,153.0167,51.68,292.23,0.65,False
aa4548,41.6822,-7.8571,266.67,98.99,0.0,False
4080a5,40.6346,46.9114,283.83,97.5,-1.3,False
a4bef6,33.9725,-118.0334,116.97,263.69,-0.33,False
8015bc,13.1711,77.3169,110.21,182.68,-2.6,False
ab6542,30.6541,-91.4765,251.48,136.74,-13.33,False
3c64fa,39.3523,40.4056,595.88,44.44,0.0,False
8015c7,18.6963,73.3314,245.37,186.38,0.0,False
8015d2,12.9988,80.1922,57.14,249.44,-2.6,False
a51b58,37.2686,-76.7784,189.48,200.5,0.0,False
5002e6,50.0295,22.3192,97.81,25.22,-4.88,False
a582bb,33.2897,-96.4739,181.63,229.13,-10.4,False
c82349,-41.4811,174.7483,109.14,210.92,2.93,False
c0360e,43.3084,-79.4461,121.09,220.87,0.33,False
a6b840,37.2072,-80.6367,239.31,27.67,-0.65,False
abae2c,39.8629,-104.6806,0.0,270.0,,True
a5e5d1,37.7108,-121.7855,43.73,171.2,-2.6,False
a45bd7,30.5211,-82.3355,190.43,186.2,0.33,False
7c1119,-27.563,152.9696,31.59,59.68,-0.33,False
a64e69,32.3356,-116.283,142.4,290.07,-9.1,False
8015cb,28.2475,76.4701,178.68,61.07,-4.23,False
896024,24.3692,54.2026,115.24,270.0,0.0,False
8015d8,23.7484,87.3377,201.08,239.56,0.0,False
8015a4,13.8904,80.8813,227.38,37.0,3.58,False
781a53,54.8351,10.7169,247.08,229.64,0.0,False
abb534,38.9473,-77.445,4.89,90.0,,True
ad68f0,41.7457,-88.0214,144.51,199.98,11.05,False
a858f3,31.203,-92.3849,182.79,298.58,0.0,False
ab5e6c,35.1446,-78.1873,164.96,217.91,0.0,False
873378,37.295,140.168,255.88,7.63,1.3,False
e0b112,-34.4136,-59.0769,148.12,122.81,-6.5,False
e0b110,-34.8275,-58.5066,71.76,282.84,-3.58,False
a1c88f,35.3604,-80.7249,219.95,172.61,-3.25,False
8015b6,19.3852,72.0849,67.94,271.74,0.0,False
abb52c,31.812,-85.8043,203.07,313.36,0.0,False
885310,16.4019,97.2161,222.17,305.86,-7.15,False
ad8b1d,47.5036,-122.4553,128.1,0.0,-1.95,False
a0a7a0,34.3432,-106.6664,188.9,268.13,-0.33,False
a057c7,37.3481,-80.4287,173.47,238.34,0.33,False
a3b8f5,42.0856,-91.1324,186.06,266.51,0.0,False
769104,7.809,114.4491,251.0,224.67,0.0,False
769101,-26.3345,155.9928,225.76,247.35,0.0,False
78214d,23.5594,114.0373,267.95,59.55,0.0,False
885303,12.071,100.3948,233.74,4.42,-7.8,False
885305,13.8314,100.8885,137.8,17.83,-5.53,False
05a0a6,24.7702,55.5025,176.84,109.01,7.48,False
a0f70c,35.3146,-120.9318,223.35,138.27,-5.2,False
ac8577,32.553,-78.3125,206.68,316.41,-0.33,False
7c6af9,-35.1006,149.3451,119.15,34.44,3.9,False
7c0a70,-37.9713,145.0993,29.4,175.99,-2.93,False
abfbd0,32.6462,-97.1253,100.61,85.6,-3.25,False
acce3c,34.1741,-78.5983,299.37,49.88,0.33,False
86d6c8,35.907,140.19,162.08,186.56,-0.98,False
a4158a,53.202,-3.047,218.82,289.07,0.0,False
c81c97,-45.363,168.3534,37.98,118.3,-1.63,False
ab5e9b,34.7861,-112.7357,191.44,291.6,0.0,False
abb54f,41.7855,-71.3744,73.24,211.79,-2.93,False
7c6aef,-34.6118,150.4552,98.07,258.81,3.9,False
acbb46,33.0502,-97.478,52.93,338.92,-0.33,False
8015e8,19.39,71.8292,66.97,273.08,-1.3,False
7c6ae0,-36.5674,148.9057,143.57,10.95,0.0,False
a45bfa,32.7173,-117.122,69.53,285.89,-4.55,False
3c64f3,49.3015,8.8,145.0,355.52,-7.15,False
ac8583,40.4897,-115.5266,200.47,326.51,0.0,False
c02f21,38.1994,-113.6063,204.08,329.56,0.0,False
a95380,33.6224,-111.9123,5.47,41.19,0.0,False
4080bb,46.9098,-0.5714,226.06,344.29,0.33,False
a52e54,42.8646,-104.6067,191.48,323.19,0.0,False
c81c9e,-37.6258,176.263,103.62,282.04,5.2,False
8015da,21.0093,73.5127,222.25,197.51,-4.88,False
a2bb83,38.7395,-77.5359,149.48,183.55,15.28,False
7c6ad3,-27.6576,153.0701,40.26,169.7,2.93,False
3c4ada,47.116,-65.6384,266.65,76.5,0.0,False
88530f,13.6987,100.7629,70.25,194.85,-3.25,False
ad9e73,40.6954,-111.1971,185.92,244.43,0.0,False
a4c5d8,43.8437,-63.2998,281.22,81.05,0.0,False
abae8f,35.4014,-87.3454,177.2,234.09,1.63,False
acce5c,39.505,-106.337,186.25,261.42,-5.2,False
8015ef,13.3093,77.4667,136.05,262.18,-3.9,False
ac857b,37.8825,-79.313,277.6,79.75,0.0,False
a1a286,35.397,-97.5893,6.94,317.81,,False
3c64ed,41.4852,-72.9015,279.95,59.52,7.8,False
a8d249,33.6348,-84.4091,2.31,194.06,,True
abb3ec,36.7089,-119.5238,210.47,317.58,-0.33,False
a0f73c,31.5521,-103.2669,207.35,282.17,0.0,False
ad3c78,37.8919,-84.4708,223.81,359.08,0.0,False
4bc854,40.3241,29.4892,138.21,324.24,-8.13,False
a8de7d,33.3891,-84.6297,231.87,140.94,12.68,False
a1adab,41.9716,-87.9134,7.46,90.0,,True
a99b5f,39.1011,-108.6876,110.95,314.81,0.0,False
a94bfc,33.9502,-118.4201,13.89,255.94,,True
a60701,21.2268,-158.2564,181.23,288.02,5.2,False
ada64a,25.6752,-81.1313,144.87,253.5,15.61,False
0d0a3a,19.429,-99.0823,76.58,59.3,-3.25,False
861ebc,34.9149,133.4346,282.49,75.66,11.7,False
a99b83,39.0753,-108.0507,194.01,242.01,0.0,False
a4c703,46.7112,-58.4932,296.93,65.21,0.0,False
ada64d,40.1221,-73.9462,265.59,35.94,0.0,False
c06a7a,45.0597,-64.2033,258.65,86.81,-0.33,False
702067,19.3518,96.0773,35.53,145.62,0.0,False
a1fd03,36.1178,-106.6761,282.14,75.1,-0.65,False
4bc847,40.5777,28.7155,133.16,134.06,-0.33,False
ac70fc,36.3203,-119.3614,214.45,217.89,-8.78,False
4bc844,40.6784,28.9893,114.89,340.1,-2.93,False
861ede,33.4254,130.7145,243.65,140.23,19.51,False
a21d14,42.674,-74.0543,283.19,92.39,0.33,False
841b6a,34.607,137.2642,317.51,85.17,0.65,False
aa2b79,31.3905,-103.459,196.85,280.69,0.0,False
a1f116,34.8792,-106.8099,130.72,69.5,-7.8,False
a9aebe,33.9379,-118.4088,3.6,42.19,,True
a3db93,33.582,-83.5279,202.42,173.58,0.0,False
87339a,34.9822,140.0753,129.39,24.43,-0.33,False
a9aebc,45.494,-109.975,267.45,108.16,0.0,False
4bc899,35.2878,30.8587,246.59,357.85,0.0,False
4bc896,40.441,28.9673,126.05,282.73,0.0,False
a33d62,40.6579,-95.3722,185.13,251.87,0.0,False
c06a38,28.3137,-82.3385,142.07,192.12,-2.6,False
8518d0,35.537,139.7883,9.77,140.62,,True
80171b,28.5698,77.1207,72.04,271.23,-3.9,False
a83ef2,36.1199,-115.2096,125.41,258.64,8.13,False
39d309,48.7259,2.3525,3.86,255.94,,True
0d0a04,28.4097,-112.0202,240.82,135.35,0.0,False
a83ef5,35.152,-80.9613,61.84,356.66,-3.58,False
801725,25.2809,90.117,196.47,260.81,9.43,False
0d0a08,19.526,-96.1845,235.7,138.1,0.0,False
a76235,35.0272,-87.3827,228.04,163.49,-7.8,False
801733,22.7312,83.9903,265.52,72.41,0.0,False
a63b75,34.0526,-81.9319,254.14,0.12,-0.65,False
801731,18.317,73.4967,226.63,157.16,0.0,False
ab28d7,33.6446,-84.4434,0.0,180.0,,True
ac108b,36.2123,-115.2013,0.0,0.0,0.0,False
ad3098,32.0299,-96.896,239.95,171.24,8.45,False
861eb4,38.1691,140.3834,258.2,11.96,-0.33,False
ac7e15,36.7888,-111.0258,182.13,237.93,0.0,False
c81bb3,-35.3767,174.0582,124.97,342.76,-7.48,False
ab6519,42.159,-78.3677,224.73,93.54,-9.75,False
7103d6,22.8327,85.9378,289.19,95.0,0.0,False
4bc883,40.7129,24.5009,247.82,72.73,0.0,False
abc80c,38.8743,-101.4082,189.39,265.48,0.0,False
4bc881,40.7931,29.0532,93.36,51.49,-2.6,False
ab6526,26.53,-81.5052,209.38,127.01,-10.08,False
a284b5,34.4108,-78.8681,176.97,214.94,0.0,False
abb507,34.0351,-96.2453,238.17,34.62,8.45,False
5002ad,2.1789,102.6097,167.95,292.32,0.0,False
abf09e,26.9482,-78.8775,269.41,32.84,5.53,False
4bb564,21.1518,85.0286,222.68,211.01,0.0,False
ab15c1,32.0154,-81.6101,183.75,196.76,0.0,False
4bc892,40.6431,28.6224,138.55,2.77,0.0,False
aa9eef,39.5962,-122.808,178.92,321.19,-5.2,False
aa3226,33.9375,-118.3812,63.3,262.53,-3.25,False
a1b4b2,36.659,-80.2492,267.99,32.77,0.0,False
0d0a1d,19.7493,-98.636,216.02,261.23,-11.38,False
a14ad1,43.3996,-79.4379,121.51,134.31,0.33,False
a11f9d,40.6977,-84.9113,291.7,89.49,0.0,False
a4996b,26.9163,-82.3781,187.0,144.52,-8.45,False
a6bfa6,32.2968,-107.8784,200.76,288.99,-0.33,False
4bb47a,44.1022,10.8155,254.57,83.85,2.28,False
ac2d09,33.641,-84.4379,0.9,354.38,,True
7c6d6e,-37.779,143.7541,87.64,3.7,-0.65,False
c058c2,37.7739,-111.399,210.39,234.76,0.0,False
a6d9c3,34.4987,-103.247,288.61,90.51,0.0,False
ac4717,40.8688,-87.3855,264.62,149.9,8.45,False
0d0e40,18.7182,-98.3388,172.04,280.34,-6.83,False
ac2d16,60.0365,-151.1337,111.13,207.28,0.0,False
aaed17,38.374,-82.1019,218.29,338.57,0.33,False
a58c29,34.499,-110.4137,187.16,245.48,-4.88,False
a34c34,47.2426,-122.5829,53.75,5.49,-4.88,False
a54ff9,41.0652,-79.2422,173.15,278.37,0.0,False
7820b6,23.7277,113.0974,205.13,294.44,7.48,False
a2f6ba,38.2034,-99.8803,184.89,247.07,0.0,False
a1cffd,37.4681,-77.2847,61.08,327.38,-2.93,False
a34c2f,33.5824,-114.6903,248.21,103.06,0.0,False
a449f1,27.1127,-79.8873,120.81,207.66,-3.58,False
4843f3,52.2084,4.5046,102.42,91.73,-1.95,False
7cc427,-37.734,145.5017,38.74,190.71,-0.33,False
a2200a,38.0533,-82.2272,216.96,352.37,0.0,False
a0b6ea,37.281,-100.6585,195.49,247.08,0.0,False
a58c35,33.8814,-116.6719,167.48,273.35,0.33,False
a5a6c1,32.6465,-96.6242,127.37,313.36,-2.6,False
a3795a,28.4365,-78.8035,250.96,7.18,5.85,False
c07b05,42.2993,-99.0579,191.13,237.98,0.0,False
a449e5,39.7144,-89.3777,184.87,321.44,0.0,False
ad4d12,29.505,-92.2434,196.91,284.83,0.0,False
a58c2e,33.5267,-111.8332,107.07,99.96,-7.15,False
7583e2,15.911,120.7966,221.8,332.66,1.3,False
ac2d32,45.5674,-72.8435,276.5,69.98,0.33,False
ab2760,37.6578,-77.7508,285.97,43.98,0.0,False
7820bf,1.3126,103.9621,70.73,23.58,-3.25,False
a3fce7,34.055,-117.412,83.87,268.95,-4.23,False
80052d,18.6964,72.9595,153.37,38.6,-4.23,False
a2f6b3,37.6759,-84.7404,161.33,36.83,0.0,False
495cd0,19.1947,-68.6403,217.84,48.06,4.88,False
a3661f,35.6125,-113.0309,190.58,249.95,0.0,False
a24667,36.2352,-115.229,58.2,135.0,-3.9,False
738076,13.044,76.1166,245.78,85.08,0.0,False
0d0e5a,31.3704,-115.0539,255.58,126.57,6.83,False
7820cc,24.1603,117.7112,111.03,57.49,-5.2,False
c058bf,47.2249,-63.1964,284.11,83.76,-0.33,False
a2597f,34.3796,-118.3613,185.28,16.12,17.88,False
c058bb,43.6767,-79.6373,6.17,146.25,,True
c058be,43.2498,-126.8101,242.74,240.83,0.0,False
151de0,56.8934,53.4998,115.52,348.44,4.23,False
84c0c5,35.9027,139.9994,34.78,60.78,-3.25,False
e49e51,7.8136,-58.862,260.95,152.27,0.0,False
151de6,43.3418,40.0807,32.96,325.81,0.33,False
c080dc,43.0406,-81.4556,218.31,60.96,-9.43,False
a9fa34,37.8076,139.3793,315.31,74.29,0.0,False
c080db,45.7656,-74.9082,204.73,282.19,7.48,False
45202b,50.3521,9.6406,249.55,108.51,3.25,False
3c4a04,53.8349,-10.2334,250.02,95.19,0.0,False
151ddb,57.0489,60.6598,76.1,312.53,0.0,False
a410b3,45.1596,-93.5562,198.21,276.26,0.0,False
c820b6,-39.0819,174.362,251.57,180.47,0.0,False
aa0701,39.8361,-75.2972,107.98,218.62,13.0,False
a2d0b9,33.4453,-111.7206,47.65,52.02,0.65,False
7c6d9a,-33.9322,151.1768,0.0,70.31,,True
a8913b,39.0348,-72.1016,193.0,168.78,13.0,False
a41cf8,41.8195,12.2711,12.35,194.06,,True
738054,32.0067,34.8813,33.44,120.94,,True
70207d,23.858,90.3842,39.74,291.25,2.93,False
ab0d76,44.2152,-92.8931,242.49,153.54,11.05,False
a423d7,41.5676,-115.1416,198.49,233.96,0.33,False
8a04f5,-1.0737,101.7378,249.93,322.61,0.0,False
7c6d8c,-34.7432,138.6666,131.38,59.92,-1.95,False
8a04f7,13.0996,79.6099,251.78,127.36,0.0,False
3c6447,45.1187,33.4124,4.12,270.0,0.33,False
ac210e,33.4335,-111.994,0.9,351.56,,True
aaed5a,41.9652,-72.5977,178.98,250.52,5.85,False
c820ce,45.0018,-126.8898,254.42,193.45,0.0,False
abc4be,31.2748,-80.3768,189.19,187.03,0.0,False
a34c68,44.3229,-85.0446,135.81,359.78,-9.1,False
7583a9,12.4861,122.467,233.48,325.05,0.0,False
7583a7,24.1796,117.7663,190.26,224.45,8.45,False
ac3444,34.8344,-80.0659,99.83,256.89,-0.33,False
a280d0,60.9981,-150.3709,66.35,41.23,-0.33,False
7583a1,14.4269,120.8722,84.8,60.17,-3.25,False
7c6d7b,-26.4337,153.2276,142.97,281.84,-6.5,False
0d0e20,19.4359,-99.07,7.2,137.81,,True
ad6758,40.8648,-83.4896,247.21,74.92,0.33,False
ab5ade,37.7112,-122.2146,0.0,317.81,,True
7c6d95,-29.9975,149.3809,253.72,55.41,0.0,False
ac1a2c,32.5936,-96.3399,211.3,210.75,0.0,False
8a04ce,5.6429,115.607,193.92,251.28,12.35,False
7c6d92,-32.7422,149.4308,258.77,37.33,0.0,False
7c6d99,-34.3222,151.0636,177.67,229.34,22.76,False
7c6d98,-34.5523,149.8194,204.81,62.15,-9.1,False
7c6d97,-32.159,119.5629,235.84,194.92,0.0,False
758525,43.6391,-79.5913,62.58,316.33,-2.93,False
a1d811,40.9315,-74.2814,242.71,98.16,-11.05,False
e490b1,-20.5136,-49.6116,257.13,310.86,0.33,False
adc8ee,35.5383,-81.2107,171.11,157.37,-8.13,False
a0b81d,38.4206,-99.2201,179.23,247.56,0.0,False
ab7590,39.3925,-89.0843,47.69,200.19,-0.65,False
8675d8,36.2423,136.0125,276.5,45.9,0.0,False
a0b820,41.9556,-87.6567,79.71,293.59,-0.33,False
ac2be9,35.8863,-78.7705,78.58,225.53,-4.55,True
a89ccc,31.256,-81.4045,269.99,11.65,0.0,False
c820f4,-40.7425,172.6659,255.42,203.88,0.0,False
8a064f,-4.7529,108.7462,216.68,58.99,6.18,False
a59398,39.7214,-88.949,285.92,77.21,0.0,False
a770a2,39.2054,-72.3105,252.08,359.77,-4.88,False
aaa593,40.6133,-122.5944,225.05,352.78,0.0,False
151f1a,60.8158,55.151,218.15,259.54,0.0,False
abb245,39.621,-104.6021,121.19,336.48,-2.93,False
ac2bf8,32.7932,-79.9576,60.65,327.12,-0.33,False
ac32cf,38.8581,-78.4752,183.67,256.39,5.53,False
c080a4,46.4437,-99.0768,266.47,100.68,0.0,False
c080a5,36.0777,-115.1456,6.69,272.81,,True
ad0562,33.1944,-111.9194,201.44,107.23,11.7,False
a9d975,47.0092,-122.3597,38.29,149.3,-0.98,False
a9bf4b,41.9255,-102.4595,280.73,77.62,0.0,False
a8697f,38.9344,-84.876,184.47,167.44,16.26,False
adc8e7,38.5832,-91.1103,211.64,219.38,0.0,False
a0681c,33.4376,-112.0023,0.0,90.0,,True
758502,17.6745,122.144,236.52,27.18,0.0,False
a280fe,41.322,-101.1439,182.79,246.97,0.0,False
8422f9,33.3204,131.7544,253.51,23.18,0.0,False
a4b065,42.4815,-75.7484,285.65,83.8,0.0,False
a9bf27,46.0453,-122.0472,214.74,170.76,3.58,False
abab67,40.9241,-85.0062,266.43,111.76,-11.7,False
ac32f2,28.9857,-90.3422,194.49,277.29,-0.33,False
ab5b8c,36.0798,-115.1458,0.0,334.69,,True
a0b803,35.0819,-92.8539,243.51,21.96,-5.53,False
758511,14.303,120.6509,94.86,183.73,1.95,False
a5e391,33.3448,-112.2833,34.23,317.44,0.0,False
8a0639,-7.5747,108.9149,203.9,121.48,-13.0,False
8a0634,-7.0841,110.3232,233.56,89.75,0.0,False
ab627c,35.5091,-103.4498,170.83,268.79,0.0,False
8a0635,-0.4905,104.4068,204.01,341.02,-13.66,False
8a0637,-0.7584,102.2805,201.78,317.89,-9.43,False
abc591,61.1899,-150.0028,0.0,357.19,,True
8a0633,0.7649,103.9524,236.1,348.05,-0.33,False
a1009b,31.5988,-100.3116,57.22,213.26,-0.33,False
a138b8,40.3543,-88.4266,178.75,300.62,0.0,False
0c4352,13.0096,-62.9229,223.57,329.13,-0.33,False
a35388,33.257,-88.4908,197.11,305.22,0.0,False
8a061c,-3.7638,110.8007,227.57,64.42,0.0,False
ac7b87,33.3281,-79.5948,166.14,215.17,0.0,False
8a061e,-6.6538,108.5693,232.51,100.07,0.0,False
a0fee1,34.1158,-81.7606,245.0,358.2,-0.33,False
a6bfe8,35.1513,-81.2679,141.06,257.79,-5.2,False
8960f4,24.9153,55.0257,169.11,237.42,13.33,False
7c6d2f,-31.7665,122.9805,224.2,246.61,0.0,False
7c6d2e,-29.0777,152.8479,250.21,40.83,0.33,False
7c6d2b,-31.9417,115.9711,0.32,22.5,,True
a96f37,24.2459,85.9084,277.95,119.98,0.0,False
abb271,42.9457,-87.8906,72.72,251.44,-2.93,False
a97626,38.7996,-104.5146,192.65,173.41,4.55,False
495168,47.0295,13.0014,267.51,126.87,0.33,False
70a8ee,27.4807,85.5868,126.14,159.72,0.0,False
a806c2,-33.9184,150.9908,0.0,289.69,,True
a35ec2,46.0923,-118.1148,154.46,267.71,-8.13,False
7c37d5,-31.4416,116.4292,88.69,200.01,-2.93,False
7c6d29,-33.6811,147.7269,206.65,218.13,0.0,False
7c6d28,-40.3968,147.8516,217.45,202.68,-14.96,False
accb65,40.5009,-80.2168,62.28,271.89,-3.9,False
acf89f,33.6446,-84.4304,9.77,90.0,,True
a10bbc,40.0343,-77.1535,161.38,71.8,-10.4,False
70a8e9,27.7839,84.9218,139.42,285.63,5.53,False
7c6d30,-37.4221,137.8209,285.37,98.92,0.0,False
8840f7,16.6083,99.8596,225.5,162.47,0.33,False
8840f9,13.5527,100.7041,139.0,194.14,4.55,False
7c6d38,-29.4617,150.8584,221.69,234.54,0.0,False
8004a6,14.1443,79.53,231.82,352.73,0.0,False
7c6d33,-35.5867,139.4884,220.62,308.85,-15.61,False
7415a3,30.9444,35.6011,186.6,198.48,0.0,False
8960fa,42.2491,32.2702,221.36,284.81,0.0,False
7c6d32,-36.3906,147.6186,202.61,235.87,0.33,False
a17527,33.2567,-93.3129,281.95,72.26,4.23,False
a4c34c,40.3989,-73.4354,181.3,115.91,3.58,False
a258be,33.8233,-81.206,201.91,197.65,-0.33,False
8a0605,-6.971,110.3742,4.12,56.25,,True
a8b90f,37.802,-86.0507,253.53,165.91,-7.15,False
151f0e,56.7826,50.9898,206.28,266.0,0.0,False
a15b05,37.3123,-105.9625,168.88,252.45,0.0,False
a5d007,44.4829,-92.973,180.64,271.63,0.0,False
84bb06,36.537,140.3085,187.67,189.31,-4.88,False
a8430d,36.1313,-120.1352,250.66,118.3,7.15,False
7c6d26,-27.0049,152.7761,156.45,116.14,-8.45,False
a8b926,34.4238,-102.1596,282.74,97.42,0.0,False
7c6d24,-30.8447,116.5186,189.04,198.73,-0.33,False
ad9b94,33.8879,-101.8614,80.75,153.11,-2.93,False
7c6d07,-32.4159,115.7212,65.39,357.75,0.0,False
3c0f0b,49.3636,16.2159,257.12,77.52,0.0,False
a7f9f4,49.1808,-123.9616,230.2,145.1,0.0,False
a05559,42.5269,-93.3998,161.89,277.49,0.0,False
a0a522,34.012,-117.6686,142.07,247.43,-2.93,False
a78ffa,41.6829,-100.2661,184.95,254.84,0.0,False
ab0d15,45.2378,-62.8099,301.68,62.26,0.0,False
151f16,56.9797,60.7977,27.15,279.82,0.33,False
89611c,25.3719,55.1571,120.19,122.06,-4.88,False
781b3b,34.764,136.8281,60.84,348.79,-2.93,False
89611b,24.1631,89.9665,300.26,102.87,0.0,False
8016da,20.0629,73.2068,169.79,216.0,-3.25,False
a39b39,33.4947,-116.6205,267.01,90.66,7.15,False
a53207,34.3609,-110.1559,200.64,269.56,0.0,False
c81b24,-42.8643,171.464,110.95,344.67,-6.5,False
7c6bd1,-25.8785,153.1621,81.46,154.57,0.0,False
a79821,37.3607,-75.564,164.56,210.01,0.0,False
0d0cb0,19.2757,-98.2864,161.1,178.17,-4.55,False
a22bf0,33.941,-84.777,198.62,141.94,-0.33,False
781b65,35.5436,128.5355,247.11,161.68,-0.33,False
a890fe,29.5463,-83.1665,228.61,327.31,9.75,False
ac209a,60.6957,-150.9142,38.73,50.39,0.98,False
a41e2c,44.614,-101.6324,183.79,283.76,0.0,False
a2cb12,35.8509,-115.5035,296.81,50.63,-0.33,False
a2cb13,29.6172,-92.317,300.16,99.17,8.45,False
a29551,40.6435,-73.7588,70.77,300.11,-3.58,False
758584,13.7244,121.578,177.81,318.28,-3.9,False
a5320b,45.0008,-120.1271,214.75,300.68,0.0,False
abc504,33.6383,-84.4321,0.0,275.62,,True
4891ad,45.5774,22.4965,216.62,345.14,0.33,False
ab8862,35.0887,-115.6238,186.67,226.45,0.0,False
7c6bbf,-32.0481,149.4672,226.36,216.87,0.0,False
c8221c,-35.9596,173.9711,86.05,147.45,0.0,False
7c6bbd,-37.6651,144.8389,1.29,270.0,,True
8016d4,28.4256,76.8563,147.53,65.04,-3.58,False
758595,12.8217,123.1063,151.28,131.28,0.0,False
484445,44.9775,25.4764,218.15,307.82,0.0,False
896119,22.868,85.4981,218.95,274.99,0.0,False
abbe23,60.7575,-148.3436,216.42,287.14,-13.33,False
a16e7d,37.9759,-93.6617,287.79,95.33,0.33,False
a9768a,38.2469,-102.6982,200.61,312.61,0.0,False
a95c89,41.4738,-90.5263,180.66,268.2,0.0,False
a890e5,33.8526,-116.4591,41.92,150.6,3.25,False
ac2ba0,36.0819,-115.1466,0.0,250.31,,True
ab12b0,40.4984,-72.8298,172.2,42.7,-2.6,False
151e65,55.578,66.6257,201.66,269.71,-0.33,False
a41e94,38.3646,-118.5143,264.55,80.37,-0.65,False
a2e57e,41.1201,-88.1207,200.49,192.15,9.1,False
ab8880,32.799,-110.8073,205.29,291.61,0.0,False
acf846,30.0421,-95.4314,134.37,2.19,14.31,False
ab6229,31.3768,-101.3019,192.56,290.32,0.0,False
a41e90,38.7113,-79.9068,181.81,256.75,0.33,False
3991e4,46.3652,19.7513,212.6,297.37,0.0,False
a508c5,39.8047,-121.5557,193.58,182.28,-12.35,False
a2e585,27.8247,-82.0414,206.06,176.99,-14.31,False
c82268,-37.1362,174.4999,129.62,28.7,-3.58,False
ac7b1b,46.3879,-95.8327,197.31,249.39,0.0,False
a12709,31.0564,-88.9662,249.14,54.24,4.55,False
abb205,37.364,-121.9243,0.0,47.81,,True
440af5,43.1973,-5.4439,226.74,210.7,0.0,False
ad1857,40.6348,-74.2154,94.14,264.04,8.45,False
7c0b91,-38.0801,145.3248,61.74,269.05,-0.65,False
3991e8,45.8361,7.9275,199.04,303.4,0.0,False
151e55,56.8821,56.9795,205.78,270.0,0.0,False
ac3ee9,38.4732,-103.6149,267.2,74.71,-0.33,False
151e57,57.049,60.6586,4.12,270.0,0.0,False
a2de96,34.7512,-97.4357,209.15,348.22,-20.48,False
484415,46.3272,-59.6903,301.22,64.62,0.0,False
a3c8cb,35.342,-95.3343,299.73,92.66,-0.33,False
ad185a,40.0034,-75.1705,152.58,100.1,-4.55,False
abbe4a,35.0547,136.6442,311.46,59.75,-0.33,False
484410,47.5001,6.033,217.75,345.08,0.0,False
acf84e,31.0465,-92.8832,214.48,237.34,0.0,False
ad9b25,29.7046,-82.1384,240.7,170.16,0.0,False
484411,40.9381,6.9296,227.81,356.5,0.0,False
a472ab,38.4762,-76.6335,78.05,158.34,0.33,False
ac2bc6,34.6885,-108.4221,276.57,67.59,0.0,False
a0428a,34.0664,-110.1928,279.54,67.49,3.9,False
758539,14.0766,121.0185,154.96,323.78,-3.58,False
a41e74,27.3108,-81.8437,207.8,342.87,11.38,False
ab6247,35.537,-97.1765,172.58,309.19,0.0,False
151e5c,45.6221,51.6617,202.43,215.59,0.33,False
a8304f,61.1723,-149.9646,2.31,0.0,,True
7c0b75,-33.7222,150.3786,58.72,101.11,-1.63,False
a8e0b7,33.7101,-101.8541,52.07,119.6,-4.23,False
a7d3fe,33.3161,-97.081,176.97,0.0,8.78,False
a12731,36.4547,-77.0205,179.81,211.19,0.0,False
a12733,40.6992,-74.1816,5.4,191.25,,True
3c6506,46.1513,21.7123,223.82,294.15,0.0,False
a12735,32.1363,-106.3126,200.42,285.18,0.0,False
151da1,56.514,88.0137,215.02,290.3,0.0,False
ab73f5,41.7497,-94.2221,274.42,74.9,7.8,False
abbce5,36.359,-110.0038,181.21,303.42,0.0,False
a0b7b8,38.8635,-113.3556,193.42,258.18,0.0,False
